CompAA_nuCelprot,hydrophathy_index_,NEIG_index,KD_Hydrophobicity,Modified_KD_hydrophob_scale,solubility_index,Partition_coeff,basic_aa_count,charge_value,positive_charge,Polarity,nHbondDonors,instability_index,pI,8AcontactNumber,percentExposedResidues,FreeEnergySolutionWater,pK(_COOH),SideChainHydropathyCorrectSolvation,Avrg_FlexibilityIndices,peptide_disorder_percentage,Citrullination_aa_count,msd
5.066666667,0.733333333,51.65111111,6.6,0.716666667,0.733333333,-2.385555556,1,-0.483245196,0.111111111,11.46,0.555555556,38.84444444,6.025555556,0.44,32,1.568666667,2.278888889,-0.56,0.446888889,44.44444444,0,0
5.477777778,-1.988888889,47.58222222,-17.9,-2.013333333,-1.988888889,-3.015555556,1,-2.406184762,0.111111111,17.95444444,1,51.86666667,5.377777778,-0.313333333,38.55555556,0.862666667,2.164444444,1.05,0.455666667,77.77777778,0,0
5.011111111,-0.388888889,49.00111111,-3.5,-0.251111111,-0.388888889,-2.454444444,0,-3.788919598,0,17.30666667,0.666666667,5.211111111,4.82,-0.085555556,30.77777778,1.096222222,2.122222222,-0.838888889,0.417111111,55.55555556,0,0
5.444444444,-0.788888889,49.48888889,-7.1,-0.838888889,-0.788888889,-2.681111111,3,0.320104974,0.333333333,22.95333333,1,69.67777778,6.688888889,-0.04,36.22222222,0.244222222,2.043333333,0.154444444,0.437444444,44.44444444,1,0
6.033333333,-1.266666667,49.63666667,-11.4,-1.466666667,-1.266666667,-2.537777778,3,1.283428296,0.333333333,23.44444444,1.555555556,178.9777778,7.184444444,0.052222222,43.11111111,0.459555556,1.821111111,0.527777778,0.443,33.33333333,3,0
4.255555556,-2.855555556,49.16111111,-25.7,-2.922222222,-2.855555556,-2.716666667,2,1.557402631,0.222222222,13.82444444,2.111111111,51.68888889,6.865555556,-0.011111111,45.44444444,0.629333333,2.02,0.853333333,0.438333333,77.77777778,2,0
6.255555556,-0.855555556,50.36,-7.7,-1.033333333,-0.855555556,-2.66,2,1.557402631,0.222222222,12.61444444,1.444444444,136.7333333,6.956666667,0.17,33.55555556,0.186777778,2.06,-0.008888889,0.416333333,44.44444444,2,0
4.411111111,-1.1,50.51888889,-9.9,-1.155555556,-1.1,-2.432222222,2,0.569550823,0.222222222,12.9,1,120.2444444,6.601111111,0.263333333,33.55555556,0.446777778,1.991111111,-0.793333333,0.409333333,66.66666667,1,0
5.4,-1.366666667,49.75666667,-12.3,-1.311111111,-1.366666667,-2.897777778,2,-0.429328416,0.222222222,18.00888889,1.111111111,93.93333333,6.166666667,0.001111111,31.55555556,0.588555556,2.008888889,0.186666667,0.444666667,55.55555556,1,0
7.588888889,-3.555555556,45.13666667,-32,-3.742222222,-3.555555556,-3.218888889,6,3.549621782,0.666666667,44.64444444,2,45.11111111,8.098888889,-0.698888889,66,0.106111111,1.977777778,2.353333333,0.495555556,66.66666667,2,0
5.822222222,-1.555555556,50.24,-14,-1.798888889,-1.555555556,-2.746666667,4,3.52786296,0.444444444,23.74222222,1.888888889,100.3777778,7.788888889,0.184444444,47.11111111,0.978555556,1.82,1.171111111,0.441333333,33.33333333,3,0
5.822222222,-1.555555556,50.24,-14,-1.798888889,-1.555555556,-2.746666667,4,3.52786296,0.444444444,23.74222222,1.888888889,100.3777778,7.788888889,0.184444444,47.11111111,0.978555556,1.82,1.171111111,0.441333333,33.33333333,3,0
7.544444444,-3.822222222,48.26777778,-34.4,-4.288888889,-3.822222222,-3.261111111,6,5.557302158,0.666666667,35.45111111,3.111111111,169.5444444,9.092222222,-0.307777778,58.22222222,-0.582555556,1.528888889,3.064444444,0.522666667,22.22222222,6,0
6.255555556,-0.955555556,49.04777778,-8.6,-1.058888889,-0.955555556,-2.545555556,2,1.554922157,0.222222222,12.29555556,1,97.31111111,6.948888889,-0.048888889,37.66666667,-0.236888889,2.112222222,-0.717777778,0.428,66.66666667,1,0
7.111111111,-1.322222222,48.12555556,-11.9,-1.48,-1.322222222,-3.034444444,3,2.527913196,0.333333333,17.67333333,1.222222222,127.9333333,7.178888889,-0.312222222,44.22222222,-0.017333333,2.004444444,0.463333333,0.459,55.55555556,1,0
6.166666667,-2.122222222,50.37333333,-19.1,-2.433333333,-2.122222222,-2.774444444,5,4.557327276,0.555555556,29.32,2.333333333,199.8222222,8.542222222,0.074444444,43.55555556,-0.262111111,1.636666667,1.297777778,0.455888889,11.11111111,5,0
6.244444444,-1.377777778,47.99,-12.4,-1.454444444,-1.377777778,-2.814444444,2,0.283478533,0.222222222,17.93333333,1.222222222,50.77777778,6.523333333,-0.28,45.11111111,-0.026222222,2.068888889,0.481111111,0.458444444,55.55555556,1,0
8.322222222,-3.055555556,48.50777778,-27.5,-3.388888889,-3.055555556,-3.072222222,6,4.558422919,0.666666667,40.41111111,2.888888889,284.8666667,8.826666667,-0.216666667,56.11111111,-0.429333333,1.537777778,2.466666667,0.504777778,22.22222222,6,0
7.377777778,-2.744444444,47.90666667,-24.7,-3.086666667,-2.744444444,-3.203333333,4,2.557798879,0.444444444,29.39555556,2.333333333,134.3777778,7.644444444,-0.393333333,50.33333333,-0.246777778,1.727777778,2.028888889,0.492,33.33333333,4,0
5.988888889,0.477777778,51.80444444,4.3,0.257777778,0.477777778,-2.567777778,2,1.523100585,0.222222222,11.81333333,0.888888889,30.28888889,7.02,0.303333333,27.77777778,-0.299666667,1.984444444,-0.51,0.467,11.11111111,2,0
6.833333333,-1.5,49.11555556,-13.5,-1.733333333,-1.5,-2.661111111,3,1.555992681,0.333333333,23.43666667,1.555555556,45.92222222,7.3,-0.021111111,46.33333333,0.064555556,1.843333333,0.636666667,0.474777778,44.44444444,3,0
7.177777778,-1.322222222,49.75333333,-11.9,-1.49,-1.322222222,-2.747777778,4,3.250647365,0.444444444,23.28111111,1.777777778,133.3222222,7.946666667,0.043333333,41.88888889,-0.044333333,1.93,0.592222222,0.459888889,33.33333333,3,0
6.777777778,-0.833333333,49.97444444,-7.5,-0.901111111,-0.833333333,-2.76,3,2.554897038,0.333333333,17.68888889,1.444444444,42.25555556,7.386666667,0.015555556,37.66666667,-0.019111111,2.044444444,0.171111111,0.468222222,44.44444444,2,0
5.522222222,-2.366666667,47.69888889,-21.3,-2.607777778,-2.366666667,-2.95,2,1.549910971,0.222222222,12.97111111,1.555555556,3.122222222,6.758888889,-0.304444444,50.55555556,0.849333333,2.05,1.377777778,0.461111111,77.77777778,1,0
8.244444444,-2.422222222,49.65333333,-21.8,-2.926666667,-2.422222222,-3.061111111,6,5.557302158,0.666666667,34.68111111,2.666666667,199.8222222,9.167777778,-0.041111111,49.22222222,-0.667,1.568888889,2.183333333,0.493333333,0,6,0
6.044444444,-1.377777778,50.61888889,-12.4,-1.571111111,-1.377777778,-2.881111111,5,2.630630395,0.555555556,29.01444444,1.666666667,53.66666667,7.898888889,0.125555556,37.55555556,-0.327444444,1.823333333,0.972222222,0.459111111,33.33333333,3,0
6.966666667,-1.588888889,49.60555556,-14.3,-1.986666667,-1.588888889,-2.827777778,4,3.523050348,0.444444444,23.73222222,2,21.91111111,8.047777778,-0.046666667,45.33333333,-0.504,1.707777778,1.093333333,0.463888889,22.22222222,4,0
7.866666667,-2.444444444,48.82555556,-22,-2.908888889,-2.444444444,-2.961111111,5,4.557327276,0.555555556,29.47111111,2.444444444,106.9555556,8.636666667,-0.152222222,51.88888889,-0.661888889,1.64,1.792222222,0.485444444,22.22222222,5,0
6.644444444,-1.055555556,48.64888889,-9.5,-1.252222222,-1.055555556,-2.862222222,2,1.205861685,0.222222222,12.24111111,1.111111111,30.28888889,6.854444444,-0.233333333,37.77777778,-0.325555556,2.091111111,-0.037777778,0.435333333,44.44444444,1,0
7.6,-0.055555556,50.35666667,-0.5,-0.343333333,-0.055555556,-2.681111111,3,2.605246469,0.333333333,17.09888889,1.111111111,25.13333333,7.46,0.178888889,33.55555556,-0.029777778,2.071111111,0.056666667,0.451555556,11.11111111,2,0
6.9,-1.011111111,50.45666667,-9.1,-1.368888889,-1.011111111,-3.018888889,3,2.557377513,0.333333333,17.53222222,1.444444444,67.37777778,7.541111111,0.007777778,32.33333333,-0.471333333,1.928888889,0.84,0.498,0,3,0
6.333333333,-0.744444444,49.91777778,-6.7,-0.901111111,-0.744444444,-2.667777778,3,1.553512207,0.333333333,22.99777778,1.333333333,69.12222222,7.146666667,0.136666667,44.66666667,0.398111111,1.986666667,0.523333333,0.456444444,44.44444444,2,0
7.255555556,-2.011111111,49.00777778,-18.1,-2.371111111,-2.011111111,-2.937777778,4,3.557352395,0.444444444,23.66111111,1.888888889,139.7666667,8.136666667,-0.194444444,46,-0.969333333,1.717777778,1.051111111,0.500888889,22.22222222,4,0
6.7,-2.166666667,48.82222222,-19.5,-2.376666667,-2.166666667,-3.007777778,4,3.552366328,0.444444444,23.78888889,2.111111111,66.76666667,7.847777778,-0.177777778,51.22222222,0.269777778,1.857777778,1.636666667,0.478111111,44.44444444,3,0
6.733333333,-2.133333333,48.70111111,-19.2,-2.382222222,-2.133333333,-2.933333333,3,2.557377513,0.333333333,18.50444444,1.888888889,98.63333333,7.495555556,-0.223333333,44.22222222,-0.432333333,1.858888889,0.91,0.466888889,44.44444444,3,0
6.888888889,-2.411111111,49.29888889,-21.7,-2.691111111,-2.411111111,-3.091111111,5,3.593978836,0.555555556,29.43666667,2.222222222,185,8.21,-0.111111111,46,-0.448555556,1.731111111,1.854444444,0.485444444,33.33333333,4,0
6.722222222,-1.411111111,49.20666667,-12.7,-1.726666667,-1.411111111,-2.965555556,3,1.287298924,0.333333333,17.82888889,1.222222222,72.28888889,7.191111111,-0.095555556,36.22222222,-0.130555556,1.955555556,0.762222222,0.452777778,44.44444444,2,0
7.133333333,-1.855555556,49.69444444,-16.7,-2.055555556,-1.855555556,-2.938888889,4,2.533969788,0.444444444,29.20444444,2.111111111,157.5777778,7.625555556,-0.001111111,45.33333333,0.302888889,1.692222222,1.333333333,0.475,22.22222222,4,0
7.177777778,-0.922222222,50.24333333,-8.3,-1.235555556,-0.922222222,-2.871111111,3,2.557377513,0.333333333,17.53777778,1.333333333,89.83333333,7.603333333,0.057777778,34,-0.603777778,1.914444444,0.524444444,0.497666667,11.11111111,3,0
5.411111111,-1.622222222,49.27444444,-14.6,-1.788888889,-1.622222222,-2.718888889,3,1.285933889,0.333333333,23.79444444,1.777777778,21.91111111,7.058888889,-0.114444444,43,0.116888889,1.804444444,0.968888889,0.432777778,22.22222222,3,0
6.355555556,0.155555556,49.92888889,1.4,0.021111111,0.155555556,-2.544444444,2,1.605271587,0.222222222,12.06555556,1,48.27777778,6.752222222,0.056666667,34.44444444,0.214888889,2.084444444,-0.322222222,0.406777778,33.33333333,1,0
7.333333333,-1.644444444,48.79,-14.8,-1.984444444,-1.644444444,-2.858888889,3,2.607726943,0.333333333,18.10333333,1.555555556,183.2,7.605555556,-0.178888889,41.11111111,-0.803333333,1.865555556,0.452222222,0.459,44.44444444,3,0
6.511111111,-0.577777778,50.21111111,-5.2,-0.724444444,-0.577777778,-2.726666667,4,3.527888078,0.444444444,23.09333333,1.444444444,71.9,7.712222222,0.157777778,43.44444444,0.452555556,1.948888889,0.436666667,0.432111111,33.33333333,2,0
7.7,-1.333333333,48.20888889,-12,-1.614444444,-1.333333333,-2.838888889,5,4.549885853,0.555555556,28.26888889,1.666666667,53.66666667,8.262222222,-0.193333333,52,-0.032,2.006666667,0.892222222,0.443,33.33333333,2,0
6.133333333,0.2,51.42222222,1.8,0.1,0.2,-2.624444444,2,1.228674708,0.222222222,12.33444444,1.111111111,43.31111111,6.854444444,0.23,31.66666667,0.159333333,1.881111111,-0.467777778,0.454333333,33.33333333,2,0
5.466666667,0.144444444,50.90222222,1.3,0.111111111,0.144444444,-2.504444444,2,0.321489806,0.222222222,12.45888889,1,49.33333333,6.535555556,0.198888889,31,0.225888889,2.076666667,-0.422222222,0.417,33.33333333,1,0
4.922222222,0.355555556,50.81222222,3.2,0.255555556,0.355555556,-2.24,2,0.594054191,0.222222222,12.20777778,0.777777778,61.56666667,6.495555556,0.183333333,28.55555556,0.227777778,1.913333333,-1.14,0.388444444,33.33333333,1,0
7.266666667,-0.644444444,50.34,-5.8,-0.948888889,-0.644444444,-2.848888889,3,2.253152958,0.333333333,17.72333333,1.444444444,156.9111111,7.578888889,0.042222222,36.66666667,-0.617222222,1.9,0.461111111,0.483555556,22.22222222,3,0
6.033333333,0.577777778,51.00444444,5.2,0.544444444,0.577777778,-2.252222222,2,-0.677389433,0.222222222,17.45666667,0.777777778,0.511111111,6.321111111,0.391111111,30.22222222,0.630666667,2.112222222,-0.823333333,0.394222222,22.22222222,1,0
5.366666667,0.444444444,50.91555556,4,0.295555556,0.444444444,-2.84,0,-0.4670505,0,1.274444444,0.555555556,35.67777778,5.691111111,0.168888889,23.22222222,0.422444444,2.168888889,-0.283333333,0.413111111,33.33333333,0,0
6.711111111,1.344444444,51.05888889,12.1,1.235555556,1.344444444,-2.465555556,0,-1.441426371,0,6.18,0.444444444,30.28888889,5.61,0.328888889,25.77777778,0.508111111,2.294444444,-0.953333333,0.421,33.33333333,0,0
4.144444444,-1.166666667,48.53555556,-10.5,-1.248888889,-1.166666667,-2.706666667,2,-2.368401282,0.222222222,22.94888889,0.555555556,-0.977777778,5.512222222,-0.252222222,30.55555556,0.386111111,1.972222222,-0.37,0.421444444,55.55555556,0,0
4.633333333,9.87E-17,50.67111111,0,-0.082222222,0,-2.388888889,1,-0.442125767,0.111111111,12.20777778,0.888888889,27.24444444,6.027777778,0.18,31.44444444,0.449222222,2.003333333,-0.874444444,0.416333333,44.44444444,1,0
6.188888889,-1.222222222,48.05111111,-11,-1.333333333,-1.222222222,-2.621111111,2,-1.404378564,0.222222222,23.14222222,0.888888889,73.08888889,6.062222222,-0.205555556,40,0.051111111,2,-0.181111111,0.450222222,55.55555556,1,0
4.8,0.566666667,50.73555556,5.1,0.546666667,0.566666667,-2.296666667,1,-1.40479993,0.111111111,12.08666667,0.444444444,40.11111111,5.764444444,0.297777778,29.33333333,0.427666667,2.142222222,-1.005555556,0.396444444,44.44444444,0,0
7.188888889,0.333333333,49.38888889,3,-0.078888889,0.333333333,-2.943333333,1,0.205886804,0.111111111,6.053333333,0.555555556,8.888888889,6.302222222,-0.108888889,28.44444444,-0.204444444,2.242222222,-0.238888889,0.398111111,11.11111111,0,0
5.655555556,0.244444444,50.65,2.2,0.188888889,0.244444444,-2.57,1,-0.710145246,0.111111111,6.541111111,0.444444444,8.888888889,6.114444444,0.183333333,23.88888889,-0.065111111,2.206666667,-1.078888889,0.415555556,44.44444444,0,0
4.911111111,0.611111111,51.10444444,5.5,0.682222222,0.611111111,-2.345555556,1,-1.754534678,0.111111111,11.94111111,0.555555556,5.688888889,5.665555556,0.292222222,24.55555556,0.748555556,2.154444444,-1.331111111,0.391111111,44.44444444,0,0
5.466666667,0.977777778,51.40444444,8.8,0.802222222,0.977777778,-2.51,0,-0.4670505,0,1.184444444,0.555555556,21.91111111,5.69,0.323333333,23.77777778,0.858333333,2.13,-0.961111111,0.389333333,22.22222222,0,0
6.177777778,-0.111111111,49.70666667,-1,-0.22,-0.111111111,-2.852222222,0,-3.463688217,0,16.81222222,0.333333333,50.44444444,4.956666667,0.121111111,26,0.939444444,2.211111111,-0.02,0.447222222,33.33333333,0,0
6.622222222,-2.311111111,46.92,-20.8,-2.548888889,-2.311111111,-3.007777778,3,1.551031732,0.333333333,23.06888889,1.333333333,83.38888889,7.004444444,-0.41,51,0.360888889,2.085555556,1.252222222,0.475666667,66.66666667,1,0
6.911111111,-1.544444444,47.61333333,-13.9,-1.444444444,-1.544444444,-3.053333333,1,-1.744555284,0.111111111,17.99777778,1.333333333,106.4555556,5.696666667,-0.425555556,40.88888889,0.148777778,2.07,0.824444444,0.481888889,66.66666667,1,0
5.9,0.066666667,50.06,0.6,0.033333333,0.066666667,-2.35,1,-0.748181638,0.111111111,12.08888889,0.777777778,43.31111111,6.088888889,0.15,33.55555556,0.749111111,2.066666667,-0.661111111,0.422333333,44.44444444,1,0
5.522222222,0.266666667,50.87,2.4,0.188888889,0.266666667,-2.554444444,2,-0.698022173,0.222222222,12.20555556,0.444444444,41.91111111,6.203333333,0.277777778,25.44444444,0.393111111,2.072222222,-0.955555556,0.393222222,44.44444444,0,0
5.144444444,1.077777778,51.65,9.7,1.111111111,1.077777778,-2.375555556,1,-0.430424059,0.111111111,6.551111111,0.333333333,43.31111111,5.911111111,0.335555556,22,0.537,2.024444444,-1.571111111,0.396777778,44.44444444,0,0
6.555555556,2.188888889,52.49777778,19.7,1.911111111,2.188888889,-2.518888889,0,-0.41670107,0,0.417777778,0.111111111,8.888888889,5.794444444,0.531111111,15.22222222,0.562777778,2.192222222,-1.446666667,0.371777778,11.11111111,0,0
7.355555556,-1.733333333,46.89111111,-15.6,-1.77,-1.733333333,-2.913333333,4,2.551031732,0.444444444,28.36666667,1.444444444,136.7333333,7.364444444,-0.423333333,53,0.157555556,2.107777778,0.951111111,0.455333333,66.66666667,1,0
6.011111111,-0.044444444,50.15444444,-0.4,-0.147777778,-0.044444444,-2.607777778,2,1.554922157,0.222222222,12.08222222,1,8.888888889,6.773333333,0.087777778,34.44444444,0.204333333,2.096666667,-0.171111111,0.433222222,33.33333333,1,0
4.988888889,0.433333333,50.85,3.9,0.515555556,0.433333333,-2.181111111,1,-2.403679169,0.111111111,17.28888889,0.444444444,27.08888889,5.58,0.354444444,29.33333333,0.735777778,2.223333333,-1.337777778,0.420555556,55.55555556,0,0
5.888888889,1.266666667,51.89555556,11.4,1.228888889,1.266666667,-2.576666667,0,-1.465929739,0,6.122222222,0.333333333,48.27777778,5.504444444,0.402222222,21.33333333,0.793888889,2.207777778,-1.047777778,0.434222222,22.22222222,0,0
5.988888889,-1.488888889,47.63333333,-13.4,-1.56,-1.488888889,-2.945555556,0,-1.790486843,0,7.481111111,1.222222222,62.35555556,5.433333333,-0.352222222,40.77777778,0.460111111,2.192222222,0.711111111,0.456888889,66.66666667,0,0
5.733333333,0.422222222,50.85888889,3.8,0.462222222,0.422222222,-2.504444444,0,-1.446437557,0,6.315555556,0.555555556,-9.977777778,5.53,0.292222222,28.55555556,1.453555556,2.253333333,-0.533333333,0.438666667,44.44444444,0,0
6.422222222,-1.611111111,48.04333333,-14.5,-1.835555556,-1.611111111,-2.96,2,0.289829635,0.222222222,12.62444444,1,21.24444444,6.656666667,-0.345555556,37.33333333,-0.688444444,2.015555556,0.29,0.468333333,55.55555556,1,0
5.722222222,0.188888889,49.52111111,1.7,0.195555556,0.188888889,-2.52,0,-1.441426371,0,6.366666667,0.444444444,13.16666667,5.492222222,-0.108888889,26.88888889,0.185666667,2.105555556,-1.134444444,0.437555556,33.33333333,0,0
6.277777778,0.333333333,50.31333333,3,0.335555556,0.333333333,-2.741111111,0,-1.465929739,0,6.685555556,0.666666667,48.7,5.431111111,0.14,28.55555556,0.787333333,2.172222222,-0.465555556,0.433555556,44.44444444,0,0
5.011111111,0.844444444,50.88,7.6,0.864444444,0.844444444,-2.341111111,0,-1.745650927,0,6.387777778,0.444444444,8.888888889,5.468888889,0.197777778,24.66666667,0.676555556,2.174444444,-1.132222222,0.421222222,33.33333333,0,0
4.844444444,0.388888889,51.05444444,3.5,0.303333333,0.388888889,-2.496666667,1,0.530443907,0.111111111,6.495555556,0.555555556,13.53333333,6.193333333,0.233333333,28.33333333,0.553666667,2.098888889,-1.231111111,0.396777778,33.33333333,0,0
4.922222222,-1.077777778,50.05555556,-9.7,-1.168888889,-1.077777778,-2.511111111,1,0.60777718,0.111111111,7.013333333,0.888888889,100.8222222,6.517777778,0.08,29.44444444,-0.178111111,2.12,-1.031111111,0.423,55.55555556,1,0
6.033333333,0.244444444,49.71222222,2.2,0.2,0.244444444,-2.304444444,0,-1.441426371,0,6.347777778,0.222222222,67.8,5.766666667,0.122222222,29.22222222,-0.148222222,2.213333333,-1.616666667,0.443222222,55.55555556,0,0
6.522222222,-0.2,49.57222222,-1.8,-0.475555556,-0.2,-2.803333333,1,-0.442125767,0.111111111,11.68,0.555555556,21.91111111,6.221111111,-0.037777778,30,-0.451777778,2.092222222,-0.341111111,0.475,33.33333333,1,0
6.7,0.944444444,50.85222222,8.5,0.748888889,0.944444444,-2.726666667,0,-0.392197702,0,0.803333333,0.444444444,-7.811111111,5.881111111,0.145555556,20.66666667,-0.014333333,2.291111111,-0.975555556,0.405888889,33.33333333,0,0
5.766666667,-0.311111111,50.14666667,-2.8,-0.455555556,-0.311111111,-2.783333333,1,0.183863911,0.111111111,7.015555556,0.888888889,134.3777778,6.278888889,-0.011111111,31.11111111,0.113777778,1.994444444,-0.373333333,0.430555556,22.22222222,1,0
7.144444444,0.233333333,50.25888889,2.1,-0.144444444,0.233333333,-2.895555556,1,0.228699827,0.111111111,6.487777778,0.666666667,79.11111111,6.383333333,0.072222222,26.77777778,-0.081777778,2.054444444,-0.317777778,0.418111111,22.22222222,1,0
7.2,-0.433333333,48.51222222,-3.9,-0.356666667,-0.433333333,-2.837777778,2,0.287349161,0.222222222,12.18,0.777777778,87.87777778,6.476666667,-0.234444444,35.77777778,-0.318333333,2.167777778,-0.333333333,0.453,77.77777778,0,0
6.533333333,-0.133333333,49.60888889,-1.2,-0.266666667,-0.133333333,-2.431111111,2,0.289829635,0.222222222,12.26666667,0.666666667,113.5333333,6.767777778,0.016666667,34.77777778,-0.593666667,2.028888889,-1.025555556,0.453111111,55.55555556,1,0
4.644444444,0.766666667,52.31555556,6.9,0.666666667,0.766666667,-2.385555556,1,0.508421014,0.111111111,6.743333333,0.666666667,51.68888889,6.157777778,0.423333333,24.66666667,0.997777778,1.854444444,-1.355555556,0.401222222,11.11111111,1,0
7.388888889,-0.311111111,49.58888889,-2.8,-0.493333333,-0.311111111,-3.024444444,1,0.532924382,0.111111111,6.674444444,0.777777778,78.47777778,6.346666667,-0.095555556,28.11111111,-0.174777778,2.052222222,-0.1,0.462555556,44.44444444,1,0
5.844444444,1.322222222,52.54666667,11.9,1.122222222,1.322222222,-2.41,1,0.60777718,0.111111111,6.213333333,0.555555556,-0.544444444,6.473333333,0.577777778,20.88888889,0.204111111,2.206666667,-1.04,0.391555556,11.11111111,1,0
4.977777778,-0.788888889,49.94888889,-7.1,-0.833333333,-0.788888889,-2.763333333,2,-0.430002693,0.222222222,17.99666667,1.111111111,-5.833333333,6.042222222,0.004444444,32.77777778,0.796222222,1.908888889,0.026666667,0.422444444,44.44444444,1,0
6.1,0.488888889,51.27444444,4.4,0.506666667,0.488888889,-2.845555556,0,-0.4670505,0,0.968888889,0.444444444,44,5.764444444,0.222222222,18.55555556,0.393444444,2.222222222,-0.823333333,0.444777778,44.44444444,0,0
5.922222222,1.022222222,50.81666667,9.2,0.937777778,1.022222222,-2.333333333,0,-0.715111517,0,1.331111111,0.555555556,100.5111111,5.822222222,0.314444444,27.44444444,0.565777778,2.281111111,-0.97,0.392777778,33.33333333,0,0
5.744444444,1.155555556,52.80888889,10.4,1.055555556,1.155555556,-2.287777778,2,1.532899264,0.222222222,12.02666667,1,30.28888889,6.798888889,0.533333333,26.22222222,0.777444444,1.884444444,-1.073333333,0.414555556,11.11111111,2,0
4.544444444,-0.155555556,50.25,-1.4,-0.04,-0.155555556,-2.495555556,0,-0.445052725,0,1.626666667,0.888888889,15.77777778,5.63,0.028888889,28.44444444,0.961333333,2.117777778,-0.737777778,0.406444444,66.66666667,0,0
5.766666667,-0.933333333,50.12666667,-8.4,-1.085555556,-0.933333333,-2.635555556,3,1.530840155,0.333333333,23.18,1.333333333,39.84444444,7.023333333,0.165555556,40.66666667,0.595666667,1.916666667,-4.93E-17,0.438444444,44.44444444,2,0
6.188888889,-2.688888889,46.62888889,-24.2,-2.872222222,-2.688888889,-2.975555556,2,1.552416564,0.222222222,13.17,1.555555556,220.6666667,6.821111111,-0.513333333,53.66666667,0.118777778,2.028888889,1.143333333,0.491,88.88888889,1,0
6.344444444,-2.011111111,47.22888889,-18.1,-1.967777778,-2.011111111,-2.941111111,3,-0.708341949,0.333333333,28.69444444,1.333333333,21.91111111,6.336666667,-0.435555556,44.66666667,0.280222222,1.99,0.837777778,0.453777778,66.66666667,1,0
5.944444444,-1.122222222,49.57777778,-10.1,-1.274444444,-1.122222222,-2.702222222,3,1.556017799,0.333333333,23.19111111,1.444444444,3.333333333,7.081111111,0.038888889,41.33333333,0.222111111,2.016666667,0.468888889,0.423111111,33.33333333,2,0
7.411111111,-1,48.86888889,-9,-1.215555556,-1,-3.001111111,2,0.285959007,0.222222222,17.63,1.222222222,82.7,6.645555556,-0.173333333,34.77777778,-0.215888889,2.03,0.75,0.458,33.33333333,2,0
6.822222222,0.788888889,49.93777778,7.1,0.495555556,0.788888889,-2.682222222,0,-0.392197702,0,0.71,0.111111111,65.4,5.994444444,0.036666667,23.44444444,-0.619555556,2.238888889,-1.028888889,0.424555556,33.33333333,0,0
6.433333333,0.922222222,51.23333333,8.3,1.035555556,0.922222222,-2.694444444,0,-0.771275055,0,1.342222222,0.666666667,64.71111111,5.708888889,0.221111111,25.77777778,0.603,2.188888889,-0.855555556,0.453333333,55.55555556,0,0
7.088888889,0.777777778,50.94333333,7,0.535555556,0.777777778,-2.66,1,0.284863365,0.111111111,6.151111111,0.555555556,11.42222222,6.453333333,0.234444444,22.33333333,-0.060444444,2.194444444,-0.562222222,0.429222222,11.11111111,1,0
7.222222222,0.244444444,50.41222222,2.2,0.113333333,0.244444444,-2.876666667,1,0.557427749,0.111111111,6.362222222,0.777777778,20.85555556,6.406666667,0.044444444,25.33333333,-0.225,2.155555556,-0.244444444,0.464777778,22.22222222,1,0
4.766666667,0.588888889,51.25444444,5.3,0.471111111,0.588888889,-2.451111111,0,-0.445052725,0,1.421111111,0.777777778,36.73333333,5.756666667,0.297777778,30,1.036222222,2.196666667,-0.515555556,0.417,44.44444444,0,0
5.3,1.433333333,52.25222222,12.9,1.275555556,1.433333333,-2.445555556,0,-0.445052725,0,0.285555556,0.111111111,3.733333333,5.83,0.426666667,15.11111111,0.728666667,2.211111111,-1.263333333,0.420888889,11.11111111,0,0
6.333333333,0.188888889,50.15,1.7,0.293333333,0.188888889,-2.621111111,0,-1.443931964,0,6.542222222,0.666666667,51.68888889,5.527777778,0.136666667,28.22222222,0.867888889,2.268888889,-0.63,0.427888889,66.66666667,0,0
6.422222222,1.044444444,51.03888889,9.4,1.017777778,1.044444444,-2.475555556,0,-0.771275055,0,0.93,0.222222222,64.71111111,5.884444444,0.233333333,23.77777778,0.156444444,2.163333333,-1.595555556,0.457111111,44.44444444,0,0
6.4,0.777777778,50.13444444,7,0.797777778,0.777777778,-2.39,2,0.553562443,0.222222222,16.82666667,0.666666667,11.42222222,6.422222222,0.161111111,36.22222222,0.626444444,2.221111111,-0.853333333,0.425333333,44.44444444,0,0
5.744444444,-0.566666667,49.14111111,-5.1,-0.62,-0.566666667,-2.537777778,1,-0.408426284,0.111111111,7.054444444,0.666666667,81.24444444,6.088888889,-0.04,35.22222222,0.308555556,2.133333333,-0.63,0.437222222,66.66666667,0,0
6.444444444,0.288888889,49.95222222,2.6,0.351111111,0.288888889,-2.701111111,1,-1.709698762,0.111111111,11.85555556,0.555555556,8.888888889,5.705555556,0.016666667,26.11111111,0.321555556,2.208888889,-0.677777778,0.454555556,55.55555556,0,0
7.444444444,-1.088888889,47.71111111,-9.8,-1.133333333,-1.088888889,-2.854444444,1,-1.7893912,0.111111111,17.61222222,1,86.11111111,5.833333333,-0.328888889,38.77777778,-0.008444444,2.085555556,0.198888889,0.468,55.55555556,1,0
7.222222222,0.177777778,49.19777778,1.6,0.156666667,0.177777778,-2.735555556,1,-0.748830796,0.111111111,11.43666667,0.555555556,25.13333333,5.972222222,-0.063333333,29.66666667,0.352444444,2.263333333,-0.536666667,0.463777778,44.44444444,0,0
